Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Depth m,depth (ft),Chlorophyll RFU,Chlorophyll ug/L,fDOM QSU,fDOM RFU,ODO % sat,ODO mg/L,SpCond S/cm,BGA PC RFU,BGA PC ug/L,Turbidity FNU,pH,Temp C,,Vertical Position m,Battery V,Cable Pwr V,Pressure psi a,pH mV
8/20/2019,9:00:00,0,Owasco Lake Profile,0.316,1.036796,-0.1,0.3,3.16,1.05,93.1,8.19,0.7,0.03,0.07,43.75,7.46,21.69,,0.315,5.53,11.3,0.448,-44.5
8/20/2019,9:00:05,0,Owasco Lake Profile,0.316,1.036796,-0.11,0.26,3.24,1.07,93.1,8.19,0.7,0.01,0.06,8.9,7.46,21.7,,0.317,5.53,11.3,0.449,-44.5
8/20/2019,9:00:10,0,Owasco Lake Profile,0.316,1.036796,-0.11,0.26,3.23,1.07,93.1,8.19,0.7,0.03,0.07,9.12,7.46,21.71,,0.317,5.53,11.3,0.449,-44.4
8/20/2019,9:00:15,0,Owasco Lake Profile,0.317,1.040077,-0.09,0.32,3.26,1.08,93.1,8.18,0.7,0.04,0.08,37.27,7.46,21.728,,0.317,5.53,11.3,0.449,-44.4
8/20/2019,9:00:20,0,Owasco Lake Profile,0.317,1.040077,-0.1,0.29,3.28,1.09,93.1,8.18,0.7,0.04,0.08,12.25,7.46,21.745,,0.318,5.53,11.3,0.45,-44.3
8/20/2019,9:00:25,0,Owasco Lake Profile,0.317,1.040077,-0.12,0.22,3.24,1.08,93.1,8.18,0.7,0.05,0.09,8.01,7.46,21.763,,0.32,5.53,11.3,0.45,-44.3
8/20/2019,9:00:30,0,Owasco Lake Profile,0.318,1.043358,-0.13,0.14,3.22,1.07,93.1,8.18,0.7,0.04,0.08,11.35,7.46,21.779,,0.32,5.53,11.3,0.451,-44.2
8/20/2019,9:00:35,0,Owasco Lake Profile,0.318,1.043358,-0.12,0.21,3.18,1.06,93.1,8.18,0.7,0.04,0.09,8.91,7.46,21.796,,0.32,5.12,0,0.451,-44.1
8/20/2019,9:00:40,0,Owasco Lake Profile,0.318,1.043358,-0.1,0.3,3.18,1.05,93.1,8.17,0.7,0.05,0.09,5.39,7.46,21.813,,0.32,5.12,0,0.452,-44
8/20/2019,9:00:45,0,Owasco Lake Profile,0.312,1.023672,-0.07,0.41,3.45,1.15,93.1,8.17,0.7,0.06,0.1,5.71,7.46,21.827,,0.201,5.11,0,0.442,-44.1
8/20/2019,9:00:50,0,Owasco Lake Profile,0.296,0.971176,-0.04,0.56,4.24,1.41,92.9,8.15,0.7,0.09,0.13,9.14,7.46,21.842,,0.198,5.11,0,0.42,-44.1
8/20/2019,9:00:55,0,Owasco Lake Profile,0.28,0.91868,-0.03,0.58,4.47,1.49,92.6,8.12,0.7,0.15,0.19,8.77,7.46,21.857,,0.199,5.11,0,0.397,-44
8/20/2019,9:01:00,0,Owasco Lake Profile,0.264,0.866184,-0.05,0.51,4.65,1.55,92.3,8.09,0.7,0.18,0.22,14.29,7.45,21.874,,0.199,5.11,0,0.374,-43.8
8/20/2019,9:01:05,0,Owasco Lake Profile,0.248,0.813688,-0.02,0.62,4.56,1.52,92.2,8.08,0.7,0.21,0.25,9.16,7.45,21.89,,0.199,5.1,0,0.352,-43.6
8/20/2019,9:01:10,0,Owasco Lake Profile,0.232,0.761192,-0.01,0.69,4.14,1.38,92.2,8.08,0.7,0.2,0.24,29.83,7.44,21.906,,0.198,5.1,0,0.329,-43.3
8/20/2019,9:01:15,0,Owasco Lake Profile,0.216,0.708696,-0.01,0.66,4.13,1.37,92.2,8.07,0.7,0.2,0.24,11.55,7.44,21.921,,0.197,5.1,0,0.306,-43.1
8/20/2019,9:01:20,0,Owasco Lake Profile,0.199,0.652919,-0.03,0.57,2.64,0.88,92.5,8.11,0.7,0.62,0.65,21.12,7.44,21.911,,0.197,5.1,0,0.283,-43
8/20/2019,9:01:25,0,Owasco Lake Profile,0.198,0.649638,-0.03,0.57,1.03,0.34,93.3,8.18,0.7,0.63,0.66,11.44,7.44,21.902,,0.198,5.09,0,0.281,-42.9
8/20/2019,9:01:30,0,Owasco Lake Profile,0.198,0.649638,-0.03,0.59,-0.51,-0.17,94.3,8.27,0.7,0.64,0.66,11.75,7.44,21.902,,0.198,5.09,0,0.281,-43
8/20/2019,9:01:35,0,Owasco Lake Profile,0.198,0.649638,-0.02,0.62,-1.76,-0.59,94.9,8.31,0.7,0.57,0.6,12.39,7.44,21.915,,0.197,5.09,0,0.281,-43.3
8/20/2019,9:01:40,0,Owasco Lake Profile,0.198,0.649638,0,0.7,-1.82,-0.61,95.2,8.34,0.8,0.21,0.25,5.73,7.36,21.859,,0.2,5.09,0,0.281,-38.6
8/20/2019,9:01:45,0,Owasco Lake Profile,0.198,0.649638,0.04,0.88,-1.85,-0.62,95.4,8.37,1,0.22,0.25,14.69,7.36,21.79,,0.197,5.08,0,0.281,-38.8
8/20/2019,9:01:50,0,Owasco Lake Profile,0.198,0.649638,0.01,0.77,-1.86,-0.62,95.5,8.4,1.3,0.18,0.22,3.91,7.38,21.747,,0.198,5.08,0,0.281,-39.7
8/20/2019,9:01:55,0,Owasco Lake Profile,0.198,0.649638,-0.06,0.46,-1.86,-0.62,95.8,8.42,1.5,0.15,0.19,3.97,7.41,21.699,,0.199,5.08,0,0.281,-41.4
8/20/2019,9:02:00,0,Owasco Lake Profile,0.199,0.652919,-0.1,0.29,-1.82,-0.61,95.8,8.44,1.6,0.17,0.21,4.02,7.43,21.582,,0.2,5.08,0,0.282,-42.3
8/20/2019,9:02:05,0,Owasco Lake Profile,0.199,0.652919,-0.12,0.22,-1.84,-0.62,96,8.48,1.6,0.18,0.21,4.08,7.42,21.472,,0.196,5.08,0,0.282,-42.1
8/20/2019,9:02:10,0,Owasco Lake Profile,0.198,0.649638,-0.12,0.21,-1.84,-0.62,96.1,8.49,1.7,0.21,0.24,6.11,7.11,21.456,,0.196,5.08,0,0.282,-24.1
8/20/2019,9:02:15,0,Owasco Lake Profile,0.199,0.652919,-0.15,0.09,-1.84,-0.62,95.9,8.49,2.3,0.19,0.23,6.53,7.04,21.328,,0.199,5.08,0,0.282,-20.3
8/20/2019,9:02:20,0,Owasco Lake Profile,0.198,0.649638,-0.14,0.1,-1.87,-0.63,95.9,8.52,2.8,0.17,0.21,6.4,7.02,21.13,,0.197,5.08,0,0.281,-18.9
8/20/2019,9:02:25,0,Owasco Lake Profile,0.198,0.649638,-0.11,0.23,-1.86,-0.63,96.1,8.57,3.1,0.16,0.2,5.13,6.8,20.925,,0.198,5.07,0,0.281,-6.3
8/20/2019,9:02:30,0,Owasco Lake Profile,0.198,0.649638,-0.09,0.35,-1.88,-0.63,96.4,8.61,2.8,0.15,0.19,5.28,6.94,20.864,,0.199,5.07,0,0.281,-14.5
8/20/2019,9:02:35,0,Owasco Lake Profile,0.198,0.649638,-0.1,0.3,-1.92,-0.64,96.6,8.64,2.5,0.17,0.21,6.04,6.95,20.852,,0.197,5.07,0,0.28,-15.1
8/20/2019,9:02:40,0,Owasco Lake Profile,0.197,0.646357,-0.11,0.27,-1.9,-0.64,96.8,8.65,2.2,0.21,0.25,6.78,6.88,20.864,,0.196,5.07,0,0.28,-11
8/20/2019,9:02:45,0,Owasco Lake Profile,0.197,0.646357,-0.11,0.24,-1.87,-0.63,96.8,8.66,2,0.25,0.28,7.36,6.8,20.863,,0.197,5.07,0,0.28,-6.1
8/20/2019,9:02:50,0,Owasco Lake Profile,0.197,0.646357,-0.09,0.31,-1.91,-0.64,96.8,8.66,1.9,0.25,0.29,7.66,6.71,20.821,,0.197,5.07,0,0.28,-1.2
8/20/2019,9:02:55,0,Owasco Lake Profile,0.197,0.646357,-0.1,0.27,-1.87,-0.63,96.7,8.66,1.8,0.24,0.27,7.98,6.8,20.754,,0.197,5.07,0,0.28,-6.1
8/20/2019,9:03:00,0,Owasco Lake Profile,0.197,0.646357,-0.09,0.34,-1.88,-0.63,96.7,8.67,1.8,0.18,0.21,8.24,6.62,20.689,,0.197,5.07,0,0.28,4.1
8/20/2019,9:03:05,0,Owasco Lake Profile,0.197,0.646357,-0.08,0.37,-1.88,-0.63,96.6,8.67,1.8,0.17,0.2,8.42,6.63,20.633,,0.196,5.06,0,0.28,3.8
8/20/2019,9:03:10,0,Owasco Lake Profile,0.197,0.646357,-0.09,0.32,-1.86,-0.62,96.5,8.67,1.7,0.2,0.24,8.56,6.59,20.599,,0.197,5.06,0,0.279,5.7
8/20/2019,9:03:15,0,Owasco Lake Profile,0.197,0.646357,-0.1,0.3,-1.84,-0.62,96.4,8.67,1.7,0.2,0.24,8.62,6.38,20.555,,0.196,5.06,0,0.279,18.1
8/20/2019,9:03:20,0,Owasco Lake Profile,0.197,0.646357,-0.12,0.22,-1.8,-0.6,96.3,8.67,1.7,0.23,0.26,8.62,6.48,20.471,,0.195,5.06,0,0.279,12.2
8/20/2019,9:03:25,0,Owasco Lake Profile,0.196,0.643076,-0.14,0.11,-1.8,-0.61,96.3,8.69,1.6,0.2,0.24,8.63,6.91,20.402,,0.195,5.06,0,0.279,-12.3
8/20/2019,9:03:30,0,Owasco Lake Profile,0.196,0.643076,-0.16,0.03,-1.8,-0.6,96.6,8.72,1.5,0.19,0.23,8.63,6.78,20.408,,0.194,5.06,0,0.278,-5
8/20/2019,9:03:35,0,Owasco Lake Profile,0.196,0.643076,-0.17,0,-1.82,-0.61,96.8,8.73,1.3,0.18,0.22,8.64,6.72,20.439,,0.195,5.06,0,0.278,-1.9
8/20/2019,9:03:40,0,Owasco Lake Profile,0.195,0.639795,-0.15,0.09,-1.84,-0.62,96.9,8.73,1.3,0.18,0.22,8.6,6.9,20.456,,0.194,5.06,0,0.277,-12
8/20/2019,9:03:45,0,Owasco Lake Profile,0.195,0.639795,-0.15,0.07,-1.85,-0.62,97,8.74,1.2,0.17,0.21,8.64,6.95,20.479,,0.194,5.06,0,0.277,-15.1
8/20/2019,9:03:50,0,Owasco Lake Profile,0.195,0.639795,-0.15,0.09,-1.85,-0.62,97,8.74,1.2,0.17,0.21,8.66,7.01,20.502,,0.194,5.06,0,0.277,-18
8/20/2019,9:03:55,0,Owasco Lake Profile,0.194,0.636514,-0.14,0.12,-1.85,-0.62,97,8.73,1.2,0.17,0.21,8.59,6.91,20.522,,0.194,5.06,0,0.276,-12.4
8/20/2019,9:04:00,0,Owasco Lake Profile,0.194,0.636514,-0.13,0.14,-1.84,-0.62,97,8.72,1.2,0.17,0.21,8.51,6.91,20.541,,0.194,5.06,0,0.276,-12.7
8/20/2019,9:04:05,0,Owasco Lake Profile,0.194,0.636514,-0.15,0.1,-1.85,-0.62,96.9,8.71,1.2,0.2,0.24,8.45,7.06,20.559,,0.194,5.06,0,0.276,-21.1
8/20/2019,9:04:10,0,Owasco Lake Profile,0.194,0.636514,-0.13,0.14,-1.81,-0.61,96.8,8.71,1.1,0.22,0.25,8.45,7.03,20.577,,0.194,5.06,0,0.276,-19.7
8/20/2019,9:04:15,0,Owasco Lake Profile,0.194,0.636514,-0.11,0.26,-1.81,-0.61,96.8,8.7,1.1,0.24,0.28,8.47,7.05,20.597,,0.194,5.05,0,0.275,-20.6
8/20/2019,9:04:20,0,Owasco Lake Profile,0.194,0.636514,-0.11,0.25,-1.82,-0.61,96.8,8.7,1.1,0.24,0.27,8.48,6.96,20.619,,0.194,5.05,0,0.275,-15.3
8/20/2019,9:04:25,0,Owasco Lake Profile,0.194,0.636514,-0.13,0.16,-1.81,-0.61,96.7,8.69,1.1,0.21,0.25,8.51,7,20.634,,0.193,5.05,0,0.275,-17.7
8/20/2019,9:04:30,0,Owasco Lake Profile,0.194,0.636514,-0.15,0.09,-1.82,-0.61,96.7,8.68,1.1,0.21,0.25,8.48,6.98,20.645,,0.194,5.05,0,0.275,-16.9
8/20/2019,9:04:35,0,Owasco Lake Profile,0.194,0.636514,-0.14,0.13,-1.84,-0.62,96.6,8.67,1,0.2,0.24,8.42,6.99,20.655,,0.194,5.05,0,0.275,-17.4
8/20/2019,9:04:40,0,Owasco Lake Profile,0.194,0.636514,-0.11,0.26,-1.52,-0.51,105.8,9.5,2.5,0.21,0.25,8.13,8.48,22.778,,0.195,5.05,0,0.275,-102.6
8/20/2019,9:04:45,0,Owasco Lake Profile,0.23,0.75463,0.3,2.02,1.53,0.5,103.9,8.76,295.5,0.19,0.23,5.86,8.71,23.849,,0.614,5.05,0,0.326,-116.8
8/20/2019,9:04:50,0,Owasco Lake Profile,0.301,0.987581,0.77,4,4.65,1.54,105.1,8.85,295.2,0.13,0.17,3.56,8.71,23.913,,0.745,5.05,0,0.427,-117.3
8/20/2019,9:04:55,0,Owasco Lake Profile,0.377,1.236937,0.87,4.41,7.77,2.58,105.7,8.91,295.3,0.09,0.13,1.63,8.72,23.922,,0.744,5.05,0,0.535,-117.5
8/20/2019,9:05:00,0,Owasco Lake Profile,0.451,1.479731,0.86,4.38,9.82,3.27,106.7,8.98,295.2,0.07,0.11,1.56,8.72,23.954,,0.749,5.05,0,0.64,-117.6
8/20/2019,9:05:05,0,Owasco Lake Profile,0.525,1.722525,0.85,4.35,9.78,3.26,107.2,9.02,295.1,0.06,0.1,1.52,8.72,23.982,,0.751,5.05,0,0.745,-117.8
8/20/2019,9:05:10,0,Owasco Lake Profile,0.602,1.975162,0.88,4.48,9.72,3.24,107.5,9.04,295.2,0.05,0.09,1.55,8.72,23.999,,0.805,5.05,0,0.855,-118
8/20/2019,9:05:15,0,Owasco Lake Profile,0.685,2.247485,0.88,4.49,9.69,3.23,107.7,9.06,295.5,0.06,0.1,1.51,8.73,24.01,,0.824,5.05,0,0.972,-118.1
8/20/2019,9:05:20,0,Owasco Lake Profile,0.757,2.483717,0.87,4.43,9.66,3.21,107.8,9.07,295.7,0.07,0.11,1.46,8.73,24.026,,0.813,5.05,0,1.074,-118.1
8/20/2019,9:05:25,0,Owasco Lake Profile,0.779,2.555899,0.87,4.44,9.63,3.21,107.9,9.07,295.9,0.06,0.1,1.41,8.73,24.034,,0.818,5.05,0,1.106,-118.2
8/20/2019,9:05:30,0,Owasco Lake Profile,0.788,2.585428,0.83,4.26,9.66,3.21,108,9.07,296.2,0.07,0.11,1.47,8.73,24.041,,0.814,5.05,0,1.118,-118.2
8/20/2019,9:05:35,0,Owasco Lake Profile,0.799,2.621519,0.82,4.2,9.65,3.21,108,9.08,296.3,0.06,0.1,1.5,8.73,24.05,,0.817,5.04,0,1.133,-118.3
8/20/2019,9:05:40,0,Owasco Lake Profile,0.808,2.651048,0.85,4.34,9.67,3.22,108,9.08,296.3,0.06,0.1,1.53,8.73,24.054,,0.819,5.04,0,1.146,-118.3
8/20/2019,9:05:45,0,Owasco Lake Profile,0.816,2.677296,0.82,4.22,9.7,3.23,108.1,9.08,296.3,0.04,0.08,1.48,8.73,24.056,,0.814,5.04,0,1.158,-118.3
8/20/2019,9:05:50,0,Owasco Lake Profile,0.819,2.687139,0.84,4.28,9.69,3.22,108.1,9.08,296.4,0.06,0.1,1.44,8.73,24.055,,0.825,5.04,0,1.161,-118.3
8/20/2019,9:05:55,0,Owasco Lake Profile,0.819,2.687139,0.82,4.21,9.69,3.23,108.1,9.09,296.4,0.05,0.09,1.43,8.73,24.057,,0.833,5.05,0,1.162,-118.3
8/20/2019,9:06:00,0,Owasco Lake Profile,0.821,2.693701,0.81,4.15,9.67,3.22,108.2,9.09,296.4,0.04,0.09,1.41,8.73,24.059,,0.82,5.05,0,1.164,-118.3
8/20/2019,9:06:05,0,Owasco Lake Profile,0.835,2.739635,0.78,4.03,9.69,3.22,108.2,9.09,296.5,0.07,0.11,1.41,8.73,24.061,,1.12,5.05,0,1.185,-118.4
8/20/2019,9:06:10,0,Owasco Lake Profile,0.879,2.883999,0.77,4,9.67,3.22,108.2,9.09,296.5,0.06,0.1,1.38,8.73,24.061,,1.151,5.05,0,1.246,-118.4
8/20/2019,9:06:15,0,Owasco Lake Profile,0.922,3.025082,0.76,3.94,9.64,3.21,108.2,9.09,296.5,0.05,0.1,1.41,8.73,24.064,,1.145,5.04,0,1.308,-118.4
8/20/2019,9:06:20,0,Owasco Lake Profile,0.967,3.172727,0.72,3.8,9.63,3.21,108.2,9.09,296.5,0.07,0.11,1.41,8.73,24.067,,1.147,5.04,0,1.371,-118.4
8/20/2019,9:06:25,0,Owasco Lake Profile,1.01,3.31381,0.72,3.78,9.61,3.2,108.3,9.09,296.5,0.07,0.11,1.45,8.73,24.069,,1.146,5.04,0,1.433,-118.4
8/20/2019,9:06:30,0,Owasco Lake Profile,1.053,3.454893,0.7,3.68,9.6,3.2,108.3,9.1,296.5,0.07,0.11,1.41,8.73,24.07,,1.147,5.04,0,1.494,-118.4
8/20/2019,9:06:35,0,Owasco Lake Profile,1.095,3.592695,0.66,3.51,9.62,3.2,108.3,9.1,296.5,0.06,0.11,1.48,8.73,24.072,,1.151,5.04,0,1.554,-118.5
8/20/2019,9:06:40,0,Owasco Lake Profile,1.138,3.733778,0.64,3.45,9.67,3.22,108.3,9.1,296.5,0.06,0.1,1.47,8.73,24.073,,1.145,5.04,0,1.614,-118.5
8/20/2019,9:06:45,0,Owasco Lake Profile,1.146,3.760026,0.57,3.15,9.67,3.22,108.3,9.1,296.5,0.04,0.08,1.48,8.74,24.075,,1.147,5.4,11.9,1.626,-118.6
8/20/2019,9:06:50,0,Owasco Lake Profile,1.147,3.763307,0.56,3.1,9.66,3.21,108.4,9.1,296.6,0.05,0.09,1.47,8.74,24.077,,1.149,5.4,11.9,1.627,-118.6
8/20/2019,9:06:58,0,Owasco Lake Profile,1.148,3.766588,0.61,3.33,9.74,3.24,108.4,9.1,296.6,0.12,0.16,1.55,8.73,24.075,,1.15,5.42,11.9,1.629,-118.5
8/20/2019,9:07:00,0,Owasco Lake Profile,1.151,3.776431,0.61,3.33,9.76,3.25,108.4,9.11,296.6,0.12,0.16,1.51,8.74,24.073,,1.153,5.42,11.9,1.632,-118.6
8/20/2019,9:07:05,0,Owasco Lake Profile,1.149,3.769869,0.7,3.68,9.69,3.23,108.4,9.11,296.6,0.08,0.12,1.48,8.73,24.073,,1.147,5.42,11.9,1.63,-118.6
8/20/2019,9:07:10,0,Owasco Lake Profile,1.15,3.77315,0.71,3.73,9.7,3.23,108.4,9.11,296.6,0.07,0.11,1.48,8.73,24.073,,1.151,5.42,11.9,1.631,-118.6
8/20/2019,9:07:15,0,Owasco Lake Profile,1.149,3.769869,0.73,3.81,9.72,3.24,108.4,9.11,296.6,0.05,0.09,1.5,8.73,24.072,,1.151,5.44,11.9,1.63,-118.6
8/20/2019,9:07:20,0,Owasco Lake Profile,1.148,3.766588,0.76,3.96,9.71,3.23,108.4,9.11,296.6,0.04,0.08,1.62,8.73,24.07,,1.14,5.44,11.9,1.628,-118.6
8/20/2019,9:07:25,0,Owasco Lake Profile,1.145,3.756745,0.76,3.96,9.74,3.24,108.5,9.11,296.6,0.05,0.09,1.65,8.73,24.07,,1.129,5.44,11.9,1.625,-118.6
8/20/2019,9:07:30,0,Owasco Lake Profile,1.161,3.809241,0.81,4.16,9.7,3.23,108.5,9.11,296.6,0.06,0.1,1.58,8.73,24.07,,1.318,5.44,11.9,1.647,-118.6
8/20/2019,9:07:35,0,Owasco Lake Profile,1.19,3.90439,0.85,4.34,9.69,3.23,108.5,9.11,296.6,0.07,0.11,1.48,8.73,24.069,,1.394,5.44,11.9,1.688,-118.6
8/20/2019,9:07:40,0,Owasco Lake Profile,1.982,6.502942,0.9,4.53,9.67,3.22,108.4,9.11,296.6,0.08,0.12,1.47,8.73,24.068,,1.88,5.44,11.9,2.812,-118.5
8/20/2019,9:07:45,0,Owasco Lake Profile,1.978,6.489818,0.93,4.7,9.68,3.22,108.4,9.11,296.6,0.09,0.13,1.5,8.73,24.067,,1.978,5.45,11.9,2.805,-118.5
8/20/2019,9:07:50,0,Owasco Lake Profile,1.985,6.512785,1.02,5.06,9.77,3.25,108.4,9.11,296.7,0.1,0.14,1.45,8.73,24.065,,1.991,5.45,11.9,2.816,-118.4
8/20/2019,9:07:55,0,Owasco Lake Profile,1.988,6.522628,1.09,5.38,9.77,3.25,108.4,9.11,296.7,0.09,0.13,1.45,8.73,24.064,,2.005,5.45,11.9,2.82,-118.4
8/20/2019,9:08:00,0,Owasco Lake Profile,1.993,6.539033,1.07,5.29,9.81,3.26,108.4,9.11,296.7,0.09,0.13,1.42,8.73,24.063,,2.005,5.45,11.9,2.827,-118.4
8/20/2019,9:08:05,0,Owasco Lake Profile,1.995,6.545595,1.05,5.21,9.81,3.26,108.3,9.1,296.7,0.08,0.12,1.49,8.73,24.063,,2.012,5.45,11.9,2.83,-118.4
8/20/2019,9:08:10,0,Owasco Lake Profile,2,6.562,1.07,5.26,9.79,3.26,108.3,9.1,296.8,0.09,0.13,1.53,8.73,24.063,,2.025,5.45,11.9,2.837,-118.4
8/20/2019,9:08:15,0,Owasco Lake Profile,2.004,6.575124,1.09,5.37,9.79,3.26,108.3,9.1,296.8,0.1,0.14,1.52,8.73,24.063,,1.97,5.45,11.9,2.843,-118.4
8/20/2019,9:08:20,0,Owasco Lake Profile,1.996,6.548876,1.08,5.31,9.78,3.26,108.4,9.1,296.8,0.09,0.13,1.53,8.73,24.066,,1.947,5.45,11.9,2.831,-118.4
8/20/2019,9:08:25,0,Owasco Lake Profile,1.992,6.535752,1,4.97,9.75,3.24,108.4,9.11,296.7,0.08,0.12,1.51,8.73,24.069,,1.958,5.45,11.9,2.826,-118.4
8/20/2019,9:08:30,0,Owasco Lake Profile,1.988,6.522628,1.15,5.61,9.73,3.24,108.4,9.11,296.7,0.06,0.1,1.5,8.73,24.07,,1.949,5.45,11.9,2.819,-118.4
8/20/2019,9:08:35,0,Owasco Lake Profile,1.981,6.499661,1.1,5.39,9.71,3.23,108.4,9.11,296.7,0.06,0.1,1.53,8.73,24.07,,1.951,5.46,11.9,2.81,-118.4
8/20/2019,9:08:40,0,Owasco Lake Profile,1.974,6.476694,1.16,5.65,9.74,3.24,108.4,9.11,296.7,0.08,0.12,1.52,8.73,24.07,,1.953,5.46,11.9,2.801,-118.5
8/20/2019,9:08:45,0,Owasco Lake Profile,1.967,6.453727,1.14,5.57,9.75,3.25,108.4,9.11,296.7,0.09,0.13,1.49,8.73,24.068,,1.955,5.46,11.9,2.791,-118.5
8/20/2019,9:08:50,0,Owasco Lake Profile,1.957,6.420917,1.1,5.39,9.75,3.25,108.4,9.11,296.7,0.11,0.15,1.5,8.73,24.067,,1.956,5.46,11.9,2.777,-118.5
8/20/2019,9:08:55,0,Owasco Lake Profile,1.954,6.411074,1.05,5.18,9.74,3.24,108.4,9.11,296.8,0.1,0.14,1.47,8.73,24.067,,1.957,5.46,11.9,2.771,-118.5
8/20/2019,9:09:00,0,Owasco Lake Profile,1.954,6.411074,1.69,7.9,9.71,3.23,108.4,9.11,296.7,0.1,0.14,1.53,8.73,24.067,,1.956,5.46,11.9,2.772,-118.5
8/20/2019,9:09:05,0,Owasco Lake Profile,1.954,6.411074,1.01,5.04,9.67,3.22,108.4,9.11,296.7,0.08,0.12,1.61,8.73,24.069,,1.96,5.46,11.9,2.772,-118.4
8/20/2019,9:09:10,0,Owasco Lake Profile,1.954,6.411074,0.83,4.25,9.66,3.22,108.4,9.11,296.7,0.07,0.11,1.58,8.73,24.071,,1.954,5.46,11.9,2.772,-118.4
8/20/2019,9:09:15,0,Owasco Lake Profile,1.955,6.414355,1.11,5.46,9.69,3.23,108.4,9.11,296.8,0.08,0.12,1.75,8.73,24.072,,1.956,5.46,11.9,2.773,-118.5
8/20/2019,9:09:20,0,Owasco Lake Profile,1.955,6.414355,1,4.98,9.72,3.24,108.4,9.11,296.8,0.1,0.14,1.62,8.73,24.074,,1.953,5.46,11.9,2.773,-118.5
8/20/2019,9:09:25,0,Owasco Lake Profile,1.955,6.414355,1.07,5.29,9.73,3.24,108.4,9.11,296.8,0.12,0.16,1.52,8.73,24.075,,1.955,5.47,11.9,2.773,-118.5
8/20/2019,9:09:30,0,Owasco Lake Profile,1.955,6.414355,1.04,5.17,9.71,3.23,108.4,9.11,296.8,0.11,0.15,1.46,8.73,24.075,,1.958,5.47,11.9,2.773,-118.5
8/20/2019,9:09:35,0,Owasco Lake Profile,1.955,6.414355,1.05,5.21,9.71,3.23,108.4,9.11,296.8,0.09,0.13,1.45,8.73,24.076,,1.954,5.47,11.9,2.773,-118.5
8/20/2019,9:09:40,0,Owasco Lake Profile,1.955,6.414355,0.97,4.85,9.72,3.23,108.4,9.11,296.8,0.08,0.12,1.45,8.73,24.074,,1.962,5.47,11.9,2.773,-118.5
8/20/2019,9:09:45,0,Owasco Lake Profile,1.956,6.417636,1.17,5.69,9.72,3.24,108.4,9.11,296.8,0.08,0.12,1.45,8.73,24.073,,1.959,5.47,11.9,2.774,-118.5
8/20/2019,9:09:50,0,Owasco Lake Profile,1.956,6.417636,1.04,5.15,9.74,3.24,108.4,9.11,296.8,0.09,0.13,1.51,8.73,24.072,,1.956,5.47,11.9,2.775,-118.5
8/20/2019,9:09:55,0,Owasco Lake Profile,1.957,6.420917,0.99,4.94,9.75,3.25,108.4,9.11,296.8,0.09,0.13,1.61,8.73,24.071,,1.962,5.47,11.9,2.776,-118.4
8/20/2019,9:10:00,0,Owasco Lake Profile,1.958,6.424198,1.01,5.01,9.75,3.25,108.4,9.11,296.8,0.1,0.14,1.65,8.73,24.071,,1.959,5.47,11.9,2.777,-118.4
8/20/2019,9:10:05,0,Owasco Lake Profile,1.959,6.427479,1.05,5.21,9.78,3.26,108.4,9.11,296.8,0.09,0.13,1.62,8.73,24.069,,1.965,5.47,11.9,2.779,-118.4
8/20/2019,9:10:10,0,Owasco Lake Profile,1.961,6.434041,1.19,5.8,9.83,3.27,108.4,9.11,296.8,0.09,0.13,1.61,8.73,24.068,,1.967,5.47,11.9,2.781,-118.4
8/20/2019,9:10:15,0,Owasco Lake Profile,1.963,6.440603,1.13,5.54,9.81,3.26,108.4,9.11,296.8,0.07,0.11,1.62,8.73,24.066,,1.979,5.47,11.9,2.784,-118.4
8/20/2019,9:10:20,0,Owasco Lake Profile,1.968,6.457008,1.13,5.53,9.83,3.27,108.4,9.11,296.8,0.06,0.1,1.6,8.73,24.065,,2.071,5.47,11.9,2.791,-118.4
8/20/2019,9:10:25,0,Owasco Lake Profile,2.011,6.598091,0.8,4.14,9.82,3.27,108.4,9.1,296.8,0.06,0.1,1.59,8.73,24.063,,2.572,5.47,11.9,2.852,-118.4
8/20/2019,9:10:30,0,Owasco Lake Profile,2.097,6.880257,1.25,6.05,9.8,3.26,108.4,9.1,296.8,0.06,0.1,1.68,8.73,24.062,,2.616,5.47,11.9,2.975,-118.4
8/20/2019,9:10:35,0,Owasco Lake Profile,2.184,7.165704,1.11,5.45,9.79,3.26,108.3,9.1,296.8,0.06,0.1,1.67,8.73,24.061,,2.616,5.47,11.9,3.098,-118.4
8/20/2019,9:10:40,0,Owasco Lake Profile,2.275,7.464275,0.86,4.37,9.78,3.25,108.3,9.1,296.7,0.07,0.11,1.63,8.73,24.059,,2.619,5.47,11.9,3.227,-118.3
8/20/2019,9:10:45,0,Owasco Lake Profile,2.362,7.749722,1.12,5.51,9.8,3.26,108.3,9.1,296.7,0.09,0.13,1.54,8.73,24.058,,2.625,5.47,11.9,3.351,-118.3
